id,name,airport_code,country,state,region,longitude,latitude,date,temp_avg,temp_min,temp_max,precip,snow,wind_direction,wind_speed,air_press
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-25,6.9,5.6,8.9,0,0,0,3.2,1038.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-26,7.4,6.1,8.3,0,0,343,4.3,1036.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-27,7.8,6.1,11.1,2.3,0,325,6.8,1025.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-28,7.9,2.8,8.3,1.3,0,94,12.2,1020.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-29,3.4,-0.5,3.9,0,0,81,27.7,1030.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-30,-0.6,-6,5,0,0,3,4.7,1030.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-01-31,0.7,-2.7,5.6,0,0,40,4.7,1024.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-01,2.2,-2.7,10,0,0,72,6.5,1021.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-02,3,-3.8,10,0,0,6,2.2,1020.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-03,5.8,2.2,12.2,2.8,0,141,14.4,1015.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-04,8.4,5.6,10,1.3,0,55,11.9,1013.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-05,8.3,6.1,10.6,4.6,0,227,15.5,1014
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-06,8.1,6.1,10.6,1,0,169,11.5,1031.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-07,9.4,5,10.6,1.8,0,196,14,1026.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-08,7.2,2.8,12.2,0,0,16,5,1032.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-09,7.2,0.6,13.9,0.3,0,70,13.3,1023.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-10,9.1,5.6,12.8,3.8,0,24,13,1022.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-11,7,2.2,11.1,0,0,319,7.9,1024.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-12,4.4,0,10.6,0,0,38,4,1023.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-13,7.7,1.7,8.9,2.5,0,287,14.8,1015.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-14,3.3,0,7.2,1,0,287,6.1,1020.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-15,2.2,-2.1,8.3,0,0,336,3.2,1028.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-16,2.9,-1,9.4,0,0,10,3.2,1023.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-17,6.4,3.9,10.6,0,0,60,7.9,1024.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-18,7.4,4.4,11.7,0,0,326,8.3,1023
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-19,7.5,3.9,10.6,0,0,235,8.3,1026.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-20,9.4,7.8,11.7,2,0,214,16.2,1022.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-21,7.8,3.3,10,1.8,0,234,15.8,1006.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-22,3.2,-1,3.3,21.3,0,138,27,1000.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-23,-1.6,-3.8,-0.5,0,250,100,42.1,1006.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-24,-2.3,-3.8,2.2,0,150,95,26.3,1017.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-25,-1.7,-7.7,6.1,0,100,40,5.8,1013.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-26,3.3,1.7,5.6,9.9,80,176,14,1006.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-27,3.3,1.7,5.6,4.6,30,122,20.2,999.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-02-28,3.8,0.6,3.9,4.6,0,12,8.6,1003.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-01,2.7,0,8.3,0,0,356,6.5,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-02,6.4,2.2,9.4,1.3,0,205,16.2,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-03,5,2.8,8.9,3.8,0,183,14.8,1015.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-04,5.6,3.9,8.9,5.8,0,146,17.6,1001.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-05,4.3,1.1,7.8,1.3,0,112,11.5,1007.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-06,4.5,2.2,9.4,4.3,0,99,15.8,1016.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-07,5.2,2.2,9.4,6.4,0,96,11.2,1016.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-08,3.6,1.1,7.2,1.5,0,87,10.1,1015.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-09,5.7,4.4,7.2,6.4,0,106,29.2,1005.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-10,6,2.8,10,3.6,0,212,13.7,1002.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-11,7.6,3.9,12.2,0,0,104,10.8,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-12,5.8,0.6,8.3,5.8,0,79,13.7,1009.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-13,7,5,8.3,30.2,0,110,13,1008.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-14,6.3,1.7,12.8,0,0,318,7.2,1009.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-15,7.9,3.3,11.7,0.8,0,354,5.4,1021.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-16,6.5,-1,16.1,0,0,67,15.5,1021.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-17,10.8,2.2,17.8,0,0,98,10.4,1019.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-18,10.9,3.9,20,0,0,349,6.8,1015.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-19,12.1,6.7,15.6,5.3,0,40,10.1,1006.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-20,9.7,6.7,11.1,3.6,0,184,16.6,1007.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-21,9,3.9,17.8,0,0,22,11.9,1007.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-22,10.8,3.9,18.9,0.5,0,328,8.6,1009.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-23,10.1,5,10,2.5,0,205,17.6,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-24,5.1,2.2,8.3,12.2,0,213,12.2,1024.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-25,4.7,2.2,9.4,0.5,0,277,8.6,1026.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-26,6.2,3.3,10.6,2,0,300,9,1027.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-27,5.6,1.7,12.8,0,0,60,15.1,1020
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-28,9.7,3.3,11.1,5.1,0,104,20.5,1007.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-29,6.4,2.2,14.4,0,0,40,4.7,1009.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-30,10.4,7.8,12.8,1,0,206,13,1012.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-03-31,9.3,7.8,10.6,6.9,0,191,18,1015.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-01,8,5,11.1,2.3,0,231,16.6,1015.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-02,6.4,3.3,7.8,5.8,0,199,10.8,1014.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-03,5.1,3.3,10,0.3,0,258,8.6,1019
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-04,6.2,3.9,11.1,3,0,162,6.8,1021.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-05,7.6,4.4,12.2,1.3,0,146,10.8,1021.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-06,9.3,7.8,11.1,16.8,0,120,23.4,1012
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-07,11,8.9,15,7.1,0,166,12.2,1011.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-08,10.4,7.8,14.4,0,0,131,13.7,1016.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-09,11.5,8.9,13.9,13.2,0,111,13.3,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-10,10.7,6.7,11.1,26.9,0,298,9.4,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-11,7.8,6.1,12.8,1.5,0,154,15.1,1018.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-12,7.1,2.8,11.7,5.6,0,279,10.8,1018.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-13,8.1,3.3,13.3,0,0,20,6.8,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-14,9.4,2.8,16.7,0,0,11,4.7,1016.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-15,10.8,5.6,15.6,0,0,124,7.9,1019.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-16,11.7,7.2,12.8,4.3,0,196,13.3,1016.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-17,8.6,5.6,11.7,7.4,0,150,18.7,1009.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-18,6.8,3.9,11.1,5.3,0,199,19.4,1013.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-19,7.2,4.4,11.1,3.6,0,198,13.7,1021.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-20,6.6,2.8,10,14.7,0,125,15.5,1027.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-21,9.9,7.8,14.4,0,0,336,4.7,1028.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-22,12.3,9.4,18.9,4.1,0,331,6.5,1020.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-23,13.7,9.4,13.9,5.8,0,205,10.1,1013.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-24,11.1,8.3,15,0,0,287,9.7,1020.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-25,11.2,6.1,20,0,0,311,8.3,1023.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-26,14.7,7.8,25,0,0,332,7.2,1020.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-27,17.7,10.6,27.2,0,0,314,9.4,1019.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-28,20,11.1,31.1,0,0,51,14.4,1013.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-29,22.3,13.3,29.4,0,0,87,11.2,1014
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-04-30,16.8,10.6,18.9,0,0,274,9.4,1013.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-01,13.8,11.1,15.6,0,0,321,6.5,1010.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-02,14.1,11.1,20,0,0,19,6.1,1008.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-03,15.6,10,23.9,0,0,303,9.7,1009.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-04,14.2,10,13.9,13.2,0,154,6.8,1009.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-05,12.2,10.6,15.6,2.5,0,202,6.5,1013
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-06,13.2,11.1,17.2,0.3,0,22,5.4,1015.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-07,13.2,10.6,18.3,0,0,357,9,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-08,13.5,6.7,20,6.4,0,319,6.8,1015.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-09,12.3,7.2,20,0,0,342,5.8,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-10,15.4,8.3,25.6,0,0,327,5.4,1016.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-11,17.8,11.1,26.1,0,0,330,5.8,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-12,20,12.2,32.2,0,0,333,6.5,1020.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-13,23.8,13.9,33.9,0,0,16,12.2,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-14,26.8,16.7,33.3,0,0,64,17.3,1013.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-15,25.3,16.1,33.3,0.8,0,328,9,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-16,20.2,15,29.4,0,0,308,7.9,1018.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-17,22.4,15,32.8,0,0,306,8.3,1013
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-18,23.3,15.6,28.9,0,0,330,8.6,1013.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-19,19.4,13.9,28.3,0,0,314,12.2,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-20,20.5,14.4,27.8,0,0,325,10.8,1019.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-21,17.6,11.1,18.9,0,0,326,12.2,1023.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-22,14.7,11.1,18.9,0,0,303,11.9,1023.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-23,13.6,8.9,19.4,0,0,355,6.8,1020.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-24,15,10.6,23.9,0,0,320,10.8,1016.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-25,19.2,12.8,28.3,0,0,325,10.1,1011.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-26,21.7,14.4,30,0,0,320,10.1,1011.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-27,19.6,12.2,24.4,0,0,331,9.4,1015.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-28,15.8,10.6,22.8,0,0,335,11.2,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-29,16.6,10.6,26.1,0,0,337,9.7,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-30,15.6,10.6,20.6,0,0,318,13.7,1016.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-05-31,14.3,9.4,19.4,0,0,305,11.9,1018.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-01,14.4,8.3,22.8,0,0,344,8.3,1018
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-02,16.5,10,25,0,0,325,10.1,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-03,17.9,10.6,27.2,0,0,320,13.7,1019.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-04,17.3,11.1,25,0,0,325,18.4,1020.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-05,19.3,11.7,27.8,0,0,334,15.1,1016
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-06,21.6,13.3,33.3,0,0,330,8.6,1009.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-07,22.8,16.1,28.9,0,0,353,9.4,1010.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-08,19.5,13.9,22.2,0.3,0,1,6.5,1015.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-09,16.6,13.3,16.7,2,0,342,6.1,1017.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-10,16.1,12.8,22.8,0,0,330,10.1,1017.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-11,18.7,13.3,26.1,0,0,319,14,1014.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-12,21.7,16.1,31.7,0,0,331,7.9,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-13,21.3,14.4,24.4,0,0,339,13.3,1017.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-14,16.7,12.2,21.1,0,0,288,14,1020.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-15,15.4,10,25,0,0,322,10.8,1021.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-16,19.4,12.8,26.7,0,0,339,9,1020.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-17,18.2,12.8,19.4,0,0,334,12.6,1017.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-18,13.9,10,14.4,24.9,0,273,8.3,1013.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-19,11.8,9.4,17.2,3.6,0,194,8.3,1015
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-20,13.9,11.7,20,0,0,208,10.1,1021.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-21,15.8,10,26.1,0,0,321,8.6,1021
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-22,21.3,13.9,31.1,0,0,313,11.9,1012.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-23,22.9,13.9,29.4,0,0,323,9.4,1013.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-24,18.4,12.2,28.3,0,0,323,10.8,1018.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-25,20.3,12.8,28.3,0,0,316,11.9,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-26,19.6,13.3,27.2,0,0,326,10.4,1016.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-27,19.6,14.4,27.2,0,0,331,7.6,1014.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-28,20.7,14.4,30.6,0,0,329,9.4,1015.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-29,22.6,15.6,31.7,0,0,319,10.4,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-06-30,22.7,15.6,30,0,0,323,13.7,1017.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-01,20.7,13.3,28.9,0,0,325,13,1020.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-02,21.3,14.4,30,0,0,323,13,1017.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-03,22.8,15,32.2,0,0,322,10.4,1015.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-04,24.9,16.7,35.6,0,0,331,8.3,1014.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-05,27,17.2,36.7,0,0,335,10.4,1011.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-06,25.3,16.1,31.7,0,0,331,9,1012
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-07,19.8,14.4,25.6,0,0,336,7.6,1013.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-08,18.6,15,24.4,0,0,324,6.8,1014.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-09,20,14.4,29.4,0,0,321,10.8,1013.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-10,19.4,15,22.2,0,0,355,5,1018.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-11,20.3,16.7,27.8,0,0,318,10.8,1017.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-12,21.6,16.1,28.9,0,0,333,9.4,1017
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-13,22.5,16.1,31.1,0,0,325,9.7,1018.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-14,24.5,17.8,33.9,0,0,327,9.4,1018.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-15,26.6,18.3,35.6,0,0,327,11.2,1016.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-16,25.3,17.2,33.3,0,0,327,11.5,1015.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-17,22.3,17.2,26.1,0,0,322,10.1,1019.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-18,21.2,15,31.1,0,0,320,13.7,1018
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-19,25.1,17.8,35.6,0,0,319,10.4,1016.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-20,24.8,17.8,31.1,0,0,356,6.1,1018.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-21,22.7,17.2,31.1,0,0,317,10.4,1018.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-22,24.1,16.7,31.7,0,0,318,11.2,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-23,23.7,17.8,31.1,0,0,315,11.9,1014.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-24,21.6,16.1,25,0,0,239,10.8,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-25,21.7,17.2,26.7,0,0,318,12.6,1021.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-26,20.8,14.4,29.4,0,0,322,13.3,1018.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-27,21.7,15.6,28.9,0,0,323,11.9,1017.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-28,21.2,15,28.3,0,0,316,13,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-29,21.2,15.6,27.8,0,0,319,13,1019
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-30,20.7,15,27.8,0,0,318,12.6,1020
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-07-31,21.6,15.6,29.4,0,0,328,11.5,1018.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-01,22.3,15.6,31.7,0,0,316,10.8,1017.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-02,24.3,15.6,32.2,0,0,327,10.8,1016.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-03,23.4,17.2,31.7,0,0,325,11.2,1018.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-04,23.1,17.2,29.4,0,0,346,8.6,1019.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-05,23.8,20.6,28.9,0,0,333,7.2,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-06,22.6,19.4,28.3,0.3,0,317,9.4,1021.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-07,22.9,19.4,29.4,0,0,321,9,1019.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-08,22.4,17.2,30.6,0,0,327,9.7,1015.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-09,23.4,17.8,28.9,0,0,337,9.4,1013.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-10,21.9,17.8,26.1,0,0,319,11.9,1015.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-11,21.9,16.7,30.6,0,0,328,10.8,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-12,23.6,17.2,32.8,0,0,329,12.2,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-13,27,20,38.3,0,0,317,10.8,1016.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-14,30,20,42.2,0,0,317,9.7,1011.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-15,30.8,22.8,39.4,0,0,24,7.6,1013.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-16,30.1,21.7,39.4,0,0,300,7.9,1013.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-17,28.1,18.9,33.9,0,0,307,8.3,1009.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-18,22.6,15.6,27.8,0,0,331,11.2,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-19,20.2,12.8,31.7,0,0,319,12.2,1012.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-20,23.8,15.6,31.1,0,0,329,10.1,1009.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-21,21.3,14.4,28.3,0,0,317,10.1,1010.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-22,20.3,16.1,25,0,0,337,8.6,1016.9
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-23,20,15,26.1,0,0,328,9.7,1019.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-24,21.3,14.4,34.4,0,0,314,10.8,1013.7
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-25,27.2,20,34.4,0,0,313,13.3,1012.8
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-26,25.1,17.8,34.4,0,0,318,7.2,1014.3
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-27,24.4,17.8,31.1,0,0,338,7.6,1017.1
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-28,21.1,17.8,21.7,0.8,0,321,8.6,1019.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-29,19.9,17.8,23.9,0.5,0,342,7.6,1020.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-30,20.2,17.8,26.7,0.3,0,9,7.2,1019.5
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-08-31,19.3,16.7,18.9,14,0,98,5.4,1011.4
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-09-01,19.5,16.7,28.3,0,0,5,10.1,1009.6
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-09-02,23.1,17.2,32.8,0,0,323,6.1,1012.2
72698,Portland,KPDX,US,OR,West,-122.6,45.5833,2023-09-03,22.2,16.1,22.8,0.8,0,213,10.8,1015.9
